Date,HYUNDAI_MOBILE,SAMSUNG,LG,BTC-USD,GC=F
2016-03-10,148000.0,24500.0,62400.0,417.1310119628906,1272.0
2016-03-11,149000.0,24980.0,62700.0,421.6900024414063,1258.699951171875
2016-03-12,,,,411.6239929199219,
2016-03-13,,,,414.0650024414063,
2016-03-14,148500.0,25100.0,62700.0,416.43798828125,1244.4000244140625
2016-03-15,147000.0,25060.0,60900.0,416.8299865722656,1230.4000244140625
2016-03-16,146500.0,25120.0,61900.0,417.010986328125,1229.300048828125
2016-03-17,146500.0,25260.0,62800.0,420.6210021972656,1264.5
2016-03-18,150500.0,25460.0,63100.0,409.5480041503906,1253.800048828125
2016-03-19,,,,410.4440002441406,
2016-03-20,,,,413.7550048828125,
2016-03-21,154500.0,25340.0,62300.0,413.3070068359375,1243.800048828125
2016-03-22,159000.0,25380.0,63000.0,418.0889892578125,1248.199951171875
2016-03-23,158000.0,25580.0,64000.0,418.0409851074219,1223.699951171875
2016-03-24,155500.0,25640.0,62500.0,416.3940124511719,1221.4000244140625
2016-03-25,153000.0,25760.0,61500.0,417.177001953125,
2016-03-26,,,,417.9450073242188,
2016-03-27,,,,426.7650146484375,
2016-03-28,154000.0,25880.0,61800.0,424.2309875488281,1219.9000244140625
2016-03-29,155000.0,25800.0,61800.0,416.5159912109375,1235.5999755859375
2016-03-30,155500.0,26160.0,62800.0,414.8160095214844,1226.9000244140625
2016-03-31,152500.0,26240.0,61600.0,416.72900390625,1234.199951171875
2016-04-01,149500.0,25580.0,60900.0,417.9599914550781,1222.199951171875
2016-04-02,,,,420.87298583984375,
2016-04-03,,,,420.9039916992188,
2016-04-04,144000.0,26100.0,62800.0,421.4440002441406,1218.0
2016-04-05,144500.0,25200.0,62700.0,424.0299987792969,1228.4000244140625
2016-04-06,144000.0,25700.0,62800.0,423.4129943847656,1222.5
2016-04-07,146500.0,25380.0,62600.0,422.7449951171875,1236.199951171875
2016-04-08,146000.0,24920.0,63700.0,420.3489990234375,1242.5
2016-04-09,,,,419.4110107421875,
2016-04-10,,,,421.5639953613281,
2016-04-11,146000.0,25320.0,64300.0,422.4830017089844,1256.699951171875
2016-04-12,148500.0,25500.0,63000.0,425.1900024414063,1259.4000244140625
2016-04-13,,,,423.7340087890625,1246.800048828125
2016-04-14,152000.0,26000.0,63800.0,424.2820129394531,1225.0
2016-04-15,151500.0,26000.0,62900.0,429.7130126953125,1233.0999755859375
2016-04-16,,,,430.5719909667969,
2016-04-17,,,,427.3989868164063,
2016-04-18,154000.0,25980.0,63900.0,428.5910034179688,1233.5999755859375
2016-04-19,153000.0,25760.0,62500.0,435.5090026855469,1253.0
2016-04-20,151500.0,25980.0,61400.0,441.3890075683594,1253.199951171875
2016-04-21,154000.0,25880.0,61900.0,449.4249877929688,1249.0
2016-04-22,151000.0,25600.0,62000.0,445.7369995117188,1228.699951171875
2016-04-23,,,,450.2820129394531,
2016-04-24,,,,458.5549926757813,
2016-04-25,149500.0,25620.0,61200.0,461.4259948730469,1238.9000244140625
2016-04-26,153500.0,25920.0,59400.0,466.0889892578125,1242.199951171875
2016-04-27,149000.0,26000.0,58200.0,444.68701171875,1249.199951171875
2016-04-28,148000.0,25300.0,58200.0,449.010986328125,1265.5
2016-04-29,143500.0,24900.0,58200.0,455.0969848632813,1289.199951171875
2016-04-30,,,,448.3179931640625,
2016-05-01,,,,451.875,
2016-05-02,142500.0,25000.0,59000.0,444.66900634765625,1294.699951171875
2016-05-03,142500.0,25220.0,59300.0,450.3039855957031,1290.699951171875
2016-05-04,139000.0,25800.0,59500.0,446.7219848632813,1273.300048828125
2016-05-05,,,,447.97601318359375,1271.4000244140625
2016-05-06,,,,459.6029968261719,1292.9000244140625
2016-05-07,,,,458.5360107421875,
2016-05-08,,,,458.5480041503906,
2016-05-09,135500.0,25980.0,56100.0,460.4830017089844,1265.5999755859375
2016-05-10,139500.0,25920.0,57000.0,450.8949890136719,1263.9000244140625
2016-05-11,139000.0,25840.0,55200.0,452.7279968261719,1274.5999755859375
2016-05-12,136500.0,25620.0,54300.0,454.7659912109375,1270.300048828125
2016-05-13,135000.0,25060.0,53700.0,455.6700134277344,1271.9000244140625
2016-05-14,,,,455.6709899902344,
2016-05-15,,,,457.5679931640625,
2016-05-16,135500.0,24960.0,54600.0,454.1629943847656,1273.4000244140625
2016-05-17,134500.0,25280.0,54400.0,453.7829895019531,1276.199951171875
2016-05-18,133000.0,25360.0,53900.0,454.6189880371094,1273.699951171875
2016-05-19,134500.0,25400.0,54000.0,438.7149963378906,1254.199951171875
2016-05-20,132000.0,25380.0,51900.0,442.6759948730469,1252.4000244140625
2016-05-21,,,,443.18798828125,
2016-05-22,,,,439.322998046875,
2016-05-23,133000.0,25720.0,52800.0,444.1549987792969,1251.0999755859375
2016-05-24,133500.0,25420.0,53000.0,445.9809875488281,1228.9000244140625
2016-05-25,135000.0,25900.0,53000.0,449.5989990234375,1223.5
2016-05-26,135000.0,25920.0,53400.0,453.3840026855469,1220.0999755859375
2016-05-27,136000.0,25640.0,55600.0,473.4639892578125,1213.800048828125
2016-05-28,,,,530.0399780273438,
2016-05-29,,,,526.2329711914062,
2016-05-30,136500.0,25600.0,55700.0,533.864013671875,
2016-05-31,139500.0,25840.0,56100.0,531.385986328125,1214.800048828125
2016-06-01,138000.0,26660.0,56100.0,536.9199829101562,1211.9000244140625
2016-06-02,138000.0,27300.0,54500.0,537.9719848632812,1209.800048828125
2016-06-03,138500.0,27540.0,54500.0,569.1939697265625,1240.0999755859375
2016-06-04,,,,572.7269897460938,
2016-06-05,,,,574.9769897460938,
2016-06-06,,,,585.5369873046875,1244.5999755859375
2016-06-07,139500.0,27960.0,54300.0,576.5969848632812,1244.4000244140625
2016-06-08,139500.0,28120.0,54400.0,581.64501953125,1259.800048828125
2016-06-09,139000.0,28600.0,56400.0,574.6300048828125,1270.199951171875
2016-06-10,139000.0,28120.0,56400.0,577.469970703125,1273.4000244140625
2016-06-11,,,,606.7269897460938,
2016-06-12,,,,672.7839965820312,
2016-06-13,135500.0,27420.0,55800.0,704.3759765625,1284.4000244140625
2016-06-14,138500.0,27600.0,54600.0,685.5590209960938,1285.5999755859375
2016-06-15,135500.0,28260.0,54200.0,694.468994140625,1285.800048828125
2016-06-16,134500.0,28180.0,53600.0,766.3079833984375,1296.0999755859375
2016-06-17,134500.0,28520.0,53900.0,748.9089965820312,1292.5
2016-06-18,,,,756.2269897460938,
2016-06-19,,,,763.781005859375,
2016-06-20,136500.0,28620.0,56100.0,737.2260131835938,1290.0
2016-06-21,138000.0,28960.0,55700.0,666.6519775390625,1270.5
2016-06-22,140000.0,28900.0,54900.0,596.1160278320312,1268.0
2016-06-23,141000.0,28600.0,55200.0,623.9769897460938,1261.199951171875
